ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
0.0,0.0,0.0,0.0,0.0,-0.004028967375025939,-0.0019300004926883917,0.001037763699082466,0.0,0.0,0.0,0.0009056085096707835,0.0,0.003045502934416695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030299072754556154
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0006633158900455662,-0.0033677850479195046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012955308421260614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0006843928397070945,-0.0033178905198035457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013665023199035493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0039347003725152515,-0.0019183583511181918,0.0008886410828226253,0.0,0.0,0.0,0.0009223451044561345,0.0,0.002908230277593369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002866157741238685
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0006227826137747989,-0.0033169861851496513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013057964286251477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0006702017830300736,-0.0033340484170604834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00133615336596959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
